date,type,user_id,stars
06/05/2010,review,ANQJoRZKwj1Z3gYrIUzFPQ,3
16/07/2011,review,si-nMGBPO5Q8Axg0zgly0g,5
07/03/2008,review,KuCvN60gblCDKjNdre3dlA,3
20/02/2011,review,bNwnXUDUIvG7ecckJYa2EA,4
29/04/2012,review,0SDJ9SshIv2wAIkRS-wizQ,5
03/11/2012,review,0Hmf7mezT9vjM1na6PiAGw,3
10/10/2007,review,0jnv6bjndqHEK_vx1IWT2Q,5
12/07/2009,review,iwMIeeKW0b94FQ0H02QCUw,5
23/11/2008,review,j01IrAml7fGI4CORTM_qpQ,4
22/10/2012,review,jJnL6cBWunBRj2NDMFzIWA,1
14/05/2009,review,sY5yhQahnW9gcaf1hUzN0Q,5
18/04/2009,review,YviHqX8UF9L6qjEOFD_qiA,3
07/05/2009,review,yx6ZbicEb2Pqbbb0OUF5Sg,5
05/05/2012,review,YZmoiRFz5bTBX8PF3M_FZg,5
29/01/2012,review,x9RQqFzUKS5EVfBrdoX6zw,4
07/03/2011,review,rKR0NgykB2Cb1SeZFdpVFg,4
27/02/2010,review,i408fRqV2iDVNZ5aNSLYUQ,4
23/04/2012,review,il8qsVyu7yKaGGMEOUUj1w,4
25/05/2009,review,Jbiizq9BovcWjMf_v4fAjw,1
14/05/2011,review,KRf8TTUOgKA0cDBZBP0OkQ,4
20/07/2010,review,LX9LESJoiYbStMRL1DtJhw,4
15/08/2012,review,v7EmGJ2LbxYsw5GdGCehpQ,5
30/04/2012,review,_I7FN1f5lr8DS0gh1kmnNw,4
11/08/2008,review,W5DZLayKBCcDTb23Wlbc9w,3
05/12/2012,review,O93X3vyNlxTuvIgUCT68Iw,5
25/03/2009,review,rvhEZFmoFaTsC5iHjMKjhA,3
29/12/2010,review,LeDecSQeRPBOOVBRHIPHsA,4
25/10/2010,review,hToXrZeYpH9xUvflGywJaA,3
01/03/2009,review,jLxo_UgnGfKHSPK7gGa5LA,4
12/08/2011,review,nndJbVEZS4Rwh1AJkgnlqw,4
10/09/2010,review,q1S7og5Hywdg41eyAttdng,2
27/12/2011,review,Eo9uNHC5PFLv-VFMZdEz9A,5
20/06/2011,review,22nuhj105OYLeMymo_qAfw,2
19/12/2011,review,xCntzVvJX5KY6m6Q9PSH4g,5
17/05/2011,review,t3aieVKULjWKrBm8LEF0RA,2
16/01/2012,review,jOY39UkAps322G3uS6qxGg,5
06/12/2009,review,cgxBgtje6818w4uugwVx_A,4
23/09/2007,review,bqoctwIIG-JVwgMs4xQv7w,4
29/09/2010,review,ug28SU_QbaVc4X7llnCXSA,4
22/09/2009,review,o1re5uKCq4hX0QM6KKhUHw,4
13/03/2012,review,swBcoXImg97WX95vUk2pYA,2
20/03/2009,review,TzxYw25AGSH4U5AbkbxN6g,4
16/08/2009,review,ReKEC7gkFZIcaz14CnpH4A,4
23/01/2012,review,lu0SQOlm3geli0OHioXtlw,3
10/10/2010,review,IbKWtTsFGhIL67rWvIdZvg,4
15/02/2010,review,ApOntHI-ACdtD8lzqHRFKw,3
31/03/2012,review,AlflZCiSITeQshAKNgUNYw,3
24/07/2011,review,o2aDt89mpURcy10qt3EZQQ,1
29/06/2008,review,cns5AxuPI8FzxtzNKN6CNA,4
06/08/2012,review,LD9WgzOlBTycGNg-OdnjpQ,5
25/06/2012,review,J76Ikg-NZNm2UztYQ00wVg,5
30/03/2011,review,9zgk_9Fu1o9WltOIQccF3g,3
25/06/2011,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
08/04/2011,review,izamRtPGFqGjnl6r16Mgog,5
23/10/2011,review,q42ejTsrVgTzz0NOVA7Zpw,5
19/08/2010,review,4NdwnVzAkIXgaJWigRA2YA,5
25/08/2009,review,2TFl_P62BPRcSaEIVnaeJg,4
12/07/2010,review,jfE4hi5E6FNDUAszn9_Dsg,2
16/10/2012,review,P5xnavtP2rJ3HLpAuSJbrQ,3
29/10/2009,review,9peQRzprCp4A_jzSLfte_g,5
01/04/2011,review,Fyi9QGf2dkumcd2wmDIrpA,2
21/02/2012,review,AQZWFKBm6dSfBdgE6AduxA,5
10/12/2010,review,OM-rHICHUtMSB4S7cDSL8A,4
06/07/2010,review,SGjts-StAtmPax-pMWJ76w,4
19/10/2012,review,ZiDDFVqmI5NFRTlpdz36Dg,4
27/01/2012,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
27/12/2008,review,i8PeT0FaEQseyCQHkKsJng,4
27/10/2009,review,Rb9IR9AGn6LQLFT4PyeLng,4
04/01/2013,review,F7VG9EWMQJtnFlCloVf2RA,4
15/10/2012,review,nhTrPGuxaZXJopHe2Lth4g,5
02/08/2009,review,kxqQPk-bX8KWne5I9lKJ8A,3
30/04/2010,review,_rLKA5z57H-DCYUpbV0TPA,4
19/02/2012,review,KlfXAjwNgh-aCDSYELWFKA,4
06/09/2009,review,YLO-muSGYKPzIVXNIQbLNw,4
12/07/2010,review,orenM5M73nvnRZClEFQNPw,4
29/01/2012,review,uNzewpl1NSLmRcgwdxKt4w,4
11/08/2009,review,Ml3mNo4MnnxeCiwRQFRSsA,3
27/07/2011,review,aoQTg5HqhzguKrygbUmccw,4
21/09/2012,review,IVeQbntRfSZF7Kd109BpSw,4
04/04/2012,review,gIdj1kUaUm5L3WVUWymc3g,4
07/05/2012,review,C71OVnA3EAksRiyBhh9EEg,3
14/05/2012,review,0MAj6HuvWTlvvg428kPloQ,5
04/08/2007,review,cgCFse0w-wOjm1eTT8Fl7Q,4
16/03/2009,review,Hjo31dXazWlZssOQnxnMHw,4
25/04/2012,review,u93ukANTQUyfQI2PINLuQg,4
28/08/2010,review,tGry0EcrYXE53DjHdEWOgw,1
15/08/2011,review,CBcv8KvsV2jxubwVvrJhHg,3
25/06/2012,review,S_dxK8th_fjMYRuNc5l39w,5
09/03/2009,review,wBNgwzIHJRE_P6nGZ50nMg,5
01/06/2012,review,EPjdqHHenNpEdEb59Dv0-g,5
23/06/2012,review,Y_VehMo9LmLoNQN_pdW0Kw,5
11/08/2010,review,QEkvWRmUEYaMpDhur-pQ2A,3
08/08/2012,review,qkDdzI2wcxwg0SqZZYcMUg,5
10/03/2011,review,PRhlVT0v4F3CmKGc-FR08Q,3
30/01/2011,review,B_crZhY30U-KdQ3IsFMXqQ,3
20/04/2011,review,cI9TMVFYjo5HwLrYmSaajA,5
18/05/2011,review,i_djrvoDoOSb-WM6UsMNYg,4
13/04/2011,review,rt8iVOy3zE4AHp-l0af3pQ,3
13/04/2008,review,nFlPy6OdhjkQXP1g51r-4Q,5
03/09/2012,review,Y7VrHxxI2x8qkCl6qdmM-w,2
02/10/2012,review,VpJ7UzZKDy27kpvwX1GoXQ,4
19/08/2010,review,NnjsynTt-qqFehuqEehIfA,3
24/09/2008,review,HlXOJDG7iZpt-oIiV9tzDw,3
22/03/2012,review,0si6a9C7Np0w4DllNvwKdA,5
11/03/2012,review,fHT5m3-x8UpBmliStkiorw,5
04/09/2007,review,95oM9c2xw8K_ByOorm1g9g,5
17/04/2012,review,JHxx5aZObBmG7OKIlZfuoQ,5
23/09/2010,review,Lcs_S1llDzNMZvjfA2vSpQ,1
23/03/2011,review,1twmYoqVmZUky9X2in-43A,4
25/01/2011,review,ioUQfVB76uyEuhUNI05M4A,5
20/05/2008,review,tnVcCjuSQYwA6cKXWZOxrQ,5
19/01/2010,review,6bQta1HtLii1ic_G0bCcjw,4
29/09/2011,review,5aE_POeGQDIFSglAvwgIVQ,5
29/02/2012,review,BGqBdmUgDbVoD0D_IWMbcQ,5
18/07/2012,review,VUTsA0j-yLDGSAuQM0Djyg,5
12/06/2010,review,BjrkPzda0Li8TMokdQEHCQ,4
31/03/2007,review,4pXQ7ptvpqt3U7G1tHKzfA,5
12/04/2010,review,wsoyEPmVgMsDX_6G_0_xSg,4
21/05/2012,review,4s938bfGLdbstz_9wySMlw,2
11/04/2012,review,vnxqFAvlKZv4d-UXad3qbw,4
12/07/2011,review,IHqq9J-0gRin-Y5upCVapw,4
12/01/2012,review,ynEa0Sr8buBkffNRlLmKVA,4
05/03/2011,review,Srj2SKvNwwQrJODZEzN_5g,4
14/01/2008,review,M5dPZrWUF2zhZb4gCNxT_w,5
22/02/2011,review,svnV6nXHR-k49Hv3Oes7kQ,5
13/08/2012,review,bzygm-uUnBe3rcVyE_KVjw,3
10/06/2011,review,aTBUk0VthOdgFxuxhsXjUw,1
10/07/2011,review,882WrHXhCvAACeYLXKa9_Q,1
19/07/2012,review,ZZT9NNxZziCjSJTVuWo_7Q,5
26/12/2011,review,_HsSToROH9h-p6ytI1Y1yw,4
01/11/2010,review,t-CBoiOR2ENjAZ_ED_xRCw,3
18/05/2011,review,HWlBlyh3DNl1QY_fDu2ncw,3
22/07/2012,review,Nj6Q9Vnd5BJoEjpcUaemZw,4
13/08/2011,review,xXeYBNiGan6RHWeoov7sYg,4
15/10/2012,review,xu7ZZRs27-Ke7zMb49ZrwQ,5
10/07/2010,review,PFFRwsdO5nfEtVkby1G9aw,3
19/10/2012,review,VQgVLtd5xPydhMeJBhTKfw,4
01/05/2010,review,3vLZq2teUIqXnpnWWRNnNA,3
17/02/2009,review,Z-bEiRrqWJnod1AmLU217A,5
07/01/2012,review,7gKmdWNKf-dmR4qfOciz7A,4
20/06/2011,review,bnoXAU2zNCI6_mWjCoTCjA,5
09/05/2012,review,nzI8TNVkXZIkuaK6nXWYVg,4
23/01/2012,review,XKpBBOznAEjs11sHRWKIwg,4
23/12/2011,review,XjKvFI9N7fo7i3fOOpkDVw,5
10/06/2012,review,YPnhXTGo9_6SC8YWzPM0SQ,5
05/03/2008,review,blYDrFkb8plh3vk2mpY30w,3
19/02/2011,review,Uq16Vj6aGynP2pDE_q6Aag,4
17/08/2012,review,4vzPJZfp3pJVekRFtM4NpA,5
03/08/2010,review,PpMdygt2_B4qsyRnkhLoXg,4
20/05/2009,review,vJ01SDG0_Q-BRqB5EFkj2w,4
19/11/2010,review,i8MLqL-5HGb6Ce-UMYRIng,4
08/03/2011,review,pK336aYSodY-wsAtGjbecA,1
09/03/2011,review,_TeVfJv7f-WwoWk8h9B50g,5
01/04/2009,review,kEme9wzC6witdR4GlpdYig,5
20/10/2012,review,ltkMlb3aA-dqsdb1_Mdp1w,1
03/09/2011,review,D7frO7lxPHNXOrzSjqSRvw,5
20/10/2012,review,tRLcidz14qyKMXwkeZhkvg,5
24/05/2012,review,EGuENavQY3Lz5XMR2kaZSg,3
31/12/2011,review,rv6w_yBtywS71DHmJ4qdXg,5
01/01/2010,review,DNuvcgrzn950xjwb6-za3A,4
19/07/2010,review,yaw_kOt0-cOU8t7Dip0yrQ,4
02/08/2012,review,S-j8b_Sr30uBAnIU0Oqx3w,3
01/02/2011,review,BXdmQqPyaa60MGKk9AaGpg,3
29/01/2009,review,rOSBDZXTDDthpjOx8Suv_Q,4
08/02/2012,review,mpQHmart5rR5h44rrO3Yuw,4
11/08/2011,review,PPKqCT-Nc3UxMWqL34x51Q,3
18/12/2011,review,sPR0rSbruAfSpHJG0hM_Ow,4
16/11/2012,review,bs7Oh8j8XPC8p4ypEzLZvw,5
18/08/2012,review,ZAONPdkGRUOACDJ7DGE7Xw,4
24/01/2010,review,CLeNZJO36QHBWeNgvEwWEA,5
22/07/2011,review,XfBtaJc1bYMtfWSSq8p8Rg,4
06/11/2010,review,wbDauO1SM6P4fBVEQBZTfQ,5
20/06/2012,review,K09mGZvkvtNqukuf78ePdQ,2
16/09/2012,review,BPmxefhrFWgOeyhShsBJuQ,2
14/02/2011,review,SL-ec684eHuFduLnTmkiOA,5
26/08/2012,review,hPx4vfYfmKkdwipCtSr-QQ,4
06/12/2009,review,xMP9L2tnPm0eLxGQvCTREw,3
15/04/2011,review,hYVa4vtKeiUP91ykroH0Og,2
20/03/2011,review,Fx5ZAY_yC-hqcQH0zH1RiA,5
30/03/2010,review,t4vpRcig7fv0FDGm_N_6Wg,5
22/01/2011,review,B414-q6teoKcHEpuanpBLQ,4
01/09/2012,review,KAoePEAcVSV57mOILs40vw,3
07/08/2010,review,LwC4Rvl13snetFQrYPVqRQ,5
06/08/2011,review,Dam8Axp73_lL1-bmS7N4hA,3
14/04/2012,review,gPiV8NfmdSfbJ8Y9B5iD8g,5
10/07/2009,review,UHyaex5g_xBYqBUNCju2lQ,2
13/05/2011,review,E9e6c_YTWe4FDWyH5EyeeA,3
18/08/2012,review,Y-DfhVRpbhv2Gttkjq1rIQ,5
30/06/2012,review,9yQ6DpOO9NjnjW4qVXy4og,4
04/08/2007,review,fTluiClG-Hq9zjd18Fsb_Q,5
28/05/2012,review,dgjnyrO1p0j3tskKgNmrgw,1
16/12/2009,review,Wz6ck_B59iW2ycgYV7ZMOw,4
15/02/2010,review,AJZchirMerzo5qBYUG0yiA,5
29/05/2009,review,sd-aWEzrAV8CwrCbKvIVxQ,5
11/09/2012,review,3cyAn0CQohU9C23AxKR2gA,5
21/01/2011,review,y9K_l8ZziP20l8vh_IE_yw,4
05/03/2007,review,aG24D--nCUEgCysTzHfvdw,4
17/07/2009,review,qA0jXJZYXtIPnti1KiHjRg,4
03/10/2007,review,CexxnFUucFDwKjHTZNXRiw,4
16/08/2011,review,rKzZEacaoUyhApD5BYxw0A,5
25/01/2009,review,lTzYuNZ2IazfdkZfXELW1g,5
01/12/2011,review,SqdpWVe2CNTDxIePpJelCQ,1
07/12/2011,review,847ykx9jvDYmwcAeI284-Q,3
21/07/2010,review,ynsk90vScBbq2t6_IC4gSg,4
26/08/2010,review,4Ti2bBt-ndllcf2zrQPKMA,3
07/07/2008,review,hcYKFLCebfbd-KVANTvmvA,4
27/05/2007,review,bTTq70eFV3onI09yiebLew,5
04/01/2011,review,AFKgh1Cw-gaO2qHalJBQHQ,2
30/06/2012,review,azvDTEdVtD0WkKKHRcuPYA,3
28/02/2008,review,9EIM81R8PY3Kz7KePUW_tA,4
17/11/2011,review,cVkxqYbrTSsaWN5dpDuXuA,2
26/09/2009,review,81aYJVPnSXbtsRHLSqnlng,4
23/04/2012,review,lDEHoRGTujPGZ0gSQ8uP-w,4
22/10/2011,review,UVttEYsZIrhQ92RFLcK09g,4
21/09/2009,review,9-f1CwpyMrqUoDRnqt8Pxg,1
16/07/2009,review,WIcqivfzW3anidXzTOBZQQ,5
21/04/2010,review,3jNOaX5bI2UMadrF-BEgJA,5
27/07/2010,review,6ElHHB9t1HsMbNuaOQ0HLA,4
18/07/2012,review,APMAhHLI3EQ09qmWxA4ZKg,1
14/05/2012,review,NXCMFRY083QqcbZHQjVqow,4
10/01/2012,review,GUCIEpH9oDmzmHfGQnpjBA,3
01/12/2011,review,YNaKNYuYZe3142ctwNLDbw,5
23/06/2012,review,FWAcid1CnWAhzdVWtYCJcg,5
03/05/2012,review,6mDIR-lRchR66s0dZICjxw,3
11/11/2011,review,2_HkFFyvkIYO8dfi0Nmybg,4
13/02/2010,review,in3jn5j13n51jn35k2j2jn_j5j55T,4
25/07/2008,review,un-QbuM1YkCs-wNr9lvSuw,3
26/04/2011,review,SNffynGI3aC-Meb2vtEMJQ,5
08/05/2012,review,xqRrpg2VyIxEOD-G6t_8Hw,1
18/04/2010,review,wrncJ3ksVdIqyZBqP9qx-g,4
22/02/2011,review,XLMY6qKw3dgG4zpdaVkakw,5
18/03/2010,review,Z5wIXNPxMJJVktBJ181NKQ,4
13/12/2012,review,hi0XKe-aOeWyfanGYbrPNg,1
25/03/2011,review,9hJzAyO-DotNgK8fnJPtoQ,4
26/01/2011,review,TwyIyrx1Y9UY1VPFnMRzoA,4
15/07/2010,review,ZUKU8l8jQ-_m2cK6b7Vm_Q,5
28/05/2011,review,LXYT1R1885ENf6O3tKhhbA,2
18/06/2012,review,DiXdI0QMSl-gFubWu2BGCw,2
01/11/2010,review,hMTocjR3ek1Ati1pl2oKLQ,3
31/01/2010,review,ABTzVscqSV5Y31aQUTNhVA,3
16/02/2011,review,Yg7NgER9aAVz0ILwdvo3ag,4
14/05/2012,review,cZsdytG99iYRESkoJzD-5A,4
26/01/2010,review,1LbjCQtxBOgquGtSvRKuXg,3
07/11/2012,review,JjsTlbPjZvfsdWAKfnmFWg,5
07/07/2008,review,_v9HbclDhe1GVgk4aGefrQ,4
03/09/2012,review,87UfBZ4-lp-oUXvVn79JgQ,4
09/03/2010,review,fiAcFKmov8zTky7GQZ3o2Q,5
05/02/2011,review,sLpEY8sxH9ZaU4IHbCfEJw,2
04/11/2009,review,ZcJpy6wWjDdJdXZT1xfazg,3
11/05/2010,review,Qe6RuaZrsF7Iy40hh0HOfg,5
16/11/2012,review,gCT2dY7lXdiljmh_8jSqTA,4
20/03/2012,review,ZaGj97PSMZVs1dvvTPfOzw,1
13/01/2009,review,O8xO5sbKbJ5onDgMBDpEaw,4
27/11/2009,review,t0kYmtUZlhpeTqCvuf7nEg,5
27/09/2012,review,mOYD-9CwGtB9MYG24IhtOw,3
26/02/2011,review,ePnPMrYUs5qaW8zQXxFSbw,5
16/12/2012,review,zQJJYaeoJ9gI2RkdFLDa7Q,3
21/11/2008,review,MVs1sYWF9SqRFuYthPNLbA,3
16/01/2009,review,OCD-PBeJFiu-arylgYqWTg,3
29/09/2008,review,Tk_mNsO5kyXTZl8RW2FD-A,4
29/01/2010,review,2fIOERxnhD2F0NVnjsSizg,5
04/04/2012,review,1PNkuluvajTz8R2tu4wAbw,5
22/11/2009,review,XQPxEPmjgBirRyl9ipf3NQ,2
16/04/2011,review,RcDdftzr2gEFhr6KqR0_SA,2
02/08/2011,review,2vpAE2ObHMtpzAB-KtUCaA,3
11/06/2012,review,oG02BxZ8V9wTiHataDUBiQ,4
02/08/2009,review,vOgUclX5GDEEvLV-lrvt7A,5
31/12/2009,review,gA14FyhYdWs5V-buCe3v5w,5
25/07/2012,review,eAoV5Vuhh1GvDK8FbqNyHQ,3
04/07/2010,review,qKEAm9llhetmhDx5lvJsvw,5
20/05/2012,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
05/08/2012,review,83qNp4qKPg66XGacak74JA,5
11/01/2011,review,DtF-LmAQH59qBVG3FDOo5A,5
27/05/2007,review,LMtStwia-JprPS55yGAkfA,3
24/06/2011,review,OzOK548AuHvx7lh_WhMBvA,3
21/03/2012,review,_DweoJoD2o_ehRE0aI1Zqg,3
31/10/2012,review,nppk9y63SWo7B8SjOJSVYg,5
31/03/2009,review,ZjUli4D6mg-W63jPl0T94w,4
27/11/2010,review,UWcz0Mga9BeuLUpCRl57Dg,5
02/02/2012,review,19IYHrFMlfsgxnqY-67eyw,2
21/09/2011,review,qVeVAEkmnCa_LTkJuj7sxg,4
08/08/2010,review,tjopNJVCRg6xlKXn9YapbQ,1
26/01/2009,review,DAr6DTz1A0yjBNWA0w-DUQ,5
27/08/2008,review,h_y-oqC4xEECVeB09nQ8ZQ,1
09/05/2012,review,5-WNi6j3KINGVL4YFH-PdQ,5
08/02/2012,review,D4M8NVsb9TiNS9ClpfJUbQ,5
13/01/2010,review,KktC3mdBbE8HtZXIEZ2FBQ,5
30/06/2011,review,dTeEHfg60Uq3pY6-DM4DOw,4
22/06/2008,review,7mAyMeYAtTYEVS7gzF7I8w,5
16/08/2011,review,xzl_CFa1H2MUHPdgTmfFVg,1
25/09/2011,review,dgK1nxfTdrJpAnM2wJqkzg,5
12/05/2010,review,wMbqc5LsxpwxzSk8FOyjPw,4
05/06/2012,review,JOLih1cf5UfTWWoKZHxW5Q,3
08/04/2011,review,nsJzvE3TpLZHEGth5hXuGw,5
08/03/2012,review,0OMgIKXCDZPYpiIl03jLPg,5
05/05/2011,review,vXqzWtUvMz4wEphS79tjxQ,4
26/11/2007,review,nRxF1UJnmcbCfGe1CY1-Iw,2
20/06/2012,review,4qadlMctvNyvfWAf1_tKmg,4
24/11/2010,review,e-ZZ_oc1oSO9ELKkr7M5gQ,4
14/09/2012,review,S_zstbgStZ6yU6qhn_GWzA,4
18/01/2012,review,AYd30ISCn2gvrQBQd0U9Cw,1
18/05/2011,review,ePsDMjw328q0KR2S6MtumQ,1
10/07/2011,review,gKaBiixy1EcsGnnz3YO7BQ,5
22/11/2011,review,6gqUah1RAyCjW98ThwqvRw,2
22/08/2010,review,tiaIKw2BMHnbSwhlI9jLmQ,1
07/10/2012,review,GcVfGuJ1zZQlPTmj-5gyOQ,4
11/12/2009,review,nlB090D4ZRD8fkyNoDHlYQ,4
30/11/2010,review,CQ-RmoxbBxJlYHAzvHEdag,5
24/07/2010,review,89QxnDv0C_cYg1LHAlagSA,4
12/09/2010,review,OM316QwpfG0JE8eK7ypCPA,5
24/07/2010,review,9fD7HuYRbw52Ps48PPE1Zw,4
28/11/2009,review,89Dl0H39asZxC7RZRp8oYg,5
28/07/2011,review,u9aMNOK1_eVF8PL_CpVSrg,5
12/05/2011,review,5WeIPwwwBQvJCdbfRw0nvA,5
14/08/2010,review,7FrG3kWOaZviZeKbb7-_uA,5
07/03/2012,review,xbxfIfsBma_mHRBJPc5x4w,4
04/02/2011,review,VNOnenQK4vvTouCUTUvTPQ,4
14/09/2011,review,Xw4LIQeqqGaX2oAFid5UDw,2
08/03/2009,review,GY3-YPoPaidUbBx2cafDHg,4
21/04/2012,review,jcaKt8dBjhcLoYuSL78Vnw,4
25/05/2010,review,SAWuelaJRjm3IeTknIhw2g,3
31/01/2010,review,KyPBZKyR-6y2fBVj_L7zeQ,4
03/09/2012,review,dbPow-0tEsv4wAVRhZzvcg,4
08/04/2011,review,fnEQ5thaDNloZHlvcyTYVA,2
31/07/2011,review,psSPL5mstfnkLEMtYDsBjQ,5
02/02/2008,review,TM0OXCu8Yk6H-Rb0BU0ERg,3
04/09/2009,review,HbZ06PXeK8WXk8i1tmeP-w,5
17/02/2010,review,Dn5byea4jaUd7NeDqwUB0g,5
05/02/2010,review,aBKjXYHHHefnDTozws3Hgg,4
27/02/2012,review,oGU0nYP_wzyffWt7HsZ68g,3
14/06/2008,review,35n-hs46cAWW_URVD2_KHg,3
12/10/2009,review,fNoaiKImX1T9gF6nTwwhAg,3
18/04/2005,review,kwxmuNqc5EcaErD2zYpoKw,5
13/05/2009,review,R8xfp6Qh6KBiA72587BHnw,1
09/06/2011,review,2dYKKklxdbh0VPqhrDo5MQ,3
28/04/2009,review,gMkEhaScV0fPNRVlTjLE6Q,3
09/07/2011,review,h8JqWxCUbbzhAqph6ONjGw,5
13/07/2011,review,LNng63r57T0ZoNM1C1lk3A,4
16/10/2010,review,cj-4AH3vTOdcDk5b235P3w,5
07/10/2010,review,A1F5KxzbzTwLKsocnPPQWA,4
07/04/2010,review,kaILIsWvCFZkL1KyxjzEsA,3
29/09/2009,review,6oc20fsRY7DSLf6MQJQ1cw,3
20/11/2011,review,5W6SHMUmZ7yyfH_NtfYavg,1
30/09/2008,review,5Z4wtumpdtUtClMC0z3Now,1
08/09/2012,review,QCFp5HqL3dMiISKikhY8Ew,4
25/05/2012,review,9BdHbRhfkb_JL9y20u-0Ow,5
22/05/2012,review,fcyY0E-AObt-4m5zeFLSqw,5
12/10/2010,review,qN922EcB3wEISGuU9KHl0A,2
03/10/2008,review,mHtVn0-P1L-lbmxj9tHSiw,5
16/10/2012,review,rKrUaXv6i48mK9hd-7UL7A,5
29/07/2012,review,ygaiWeJbyhUnu2Sp6PLlyg,4
17/10/2012,review,u0ig6j15LLcvHsw2XLWo5w,1
10/05/2009,review,OCVxstcjTf3KeQdWrgQ7cw,4
19/07/2012,review,xJcCUTWuvqzUOk3qd1moNg,2
08/03/2008,review,Yvnpd-7uOuQaIOnfvp-t8Q,4
27/04/2012,review,WQsr-cylIfzNixGY51er1A,5
19/03/2007,review,3Fw8s1Z0xeTaJnkA6txC-A,5
11/12/2012,review,t0Zmf5HTUPgtNFgrbZ7AKg,5
08/02/2009,review,AyOq_Eo9GGLsFKVfWhO3UQ,4
29/09/2008,review,QimuPOgwgY52ciZBazV1Gg,3
17/07/2009,review,TICHOHCp6YN0zTACIVWRlA,4
26/02/2011,review,VLoai3EuA8J9TJB0wSk9lQ,3
25/10/2011,review,ABqCudcqDJDOC3ALJGHmnQ,1
20/02/2012,review,b3Wt5uMkZsk1bgr4g3sJMA,3
21/01/2011,review,MIfoKUSvAmzVCjyaQz0DwA,5
16/03/2012,review,vs5JFF5BpvTuxh8_23sysQ,5
11/11/2010,review,6ZVT6Fv7OYWuvUwZTy9Evg,4
15/03/2011,review,C4oKH7gICW21NokUa4Tfuw,5
23/07/2010,review,bAICGZsmA9WvZlLQIdr65g,3
03/08/2011,review,chxUSqN3W33h0iLg-GMd7g,4
27/10/2008,review,vobgySm0oMWQJTSt5kHt6g,5
25/10/2010,review,ZAVp0mqfdr7M9MtAJYfE5Q,3
28/03/2012,review,4xaqgTW-HgcyAsFuf95z_A,4
17/08/2011,review,AIVj3zSU0GtrQvjK0-h-5g,5
02/06/2011,review,5RBGQbLpYsGZovS8-QufSQ,5
23/11/2010,review,E-hgzF9IMyp-k0XvcdEbCw,4
13/09/2010,review,p6Opdqa3tSPrGURrWQtYJg,3
21/12/2009,review,0aSLyHSgBFJCoDt523DH3w,2
12/11/2012,review,4O_CjEJ9oDWWlHLTAEXEgw,5
29/07/2011,review,7hI-uWCBw37Y0WHUAuOzQg,5
13/01/2012,review,3W5xNpLoORZZDF-JCwnFTg,3
30/07/2009,review,eIC9EZtzQkekZ-0_Z0culA,1
31/07/2011,review,B4pRRXdQW2Lyr67wxQtWaw,4
21/11/2012,review,vqfZcQXWkk-JfSMwMVQP8g,4
14/05/2007,review,r4xT1urBMYKHXfxxui8Jlg,4
19/11/2011,review,3dHALSb_v2dzzMeLlr4cVg,1
20/04/2010,review,zyKV0-TlAdmLEEh6Klv6wg,5
20/12/2012,review,5-OpMBN0GGKmZjmBY0sZXA,1
09/12/2012,review,gqlMr1IZw2WwZhn-jJsoxg,4
08/05/2011,review,cERN_MjgGv74n9Z_mMr6bg,4
20/10/2012,review,zMBNAdUL7VMeoDv-xO9foA,5
31/01/2011,review,s5yILQYwrO2f0D6wSApMSw,3
24/11/2011,review,9v_NBE0-Wm4gbhijay2Z1g,3
21/03/2007,review,cjfJ3TqjaHJub-4k8Y4XFg,3
25/02/2010,review,pj8P3WZb2Ub_Fh30-hKAhQ,4
09/05/2009,review,IQm2Q-kfCwBbgApSeOjRdg,5
12/07/2012,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
04/09/2009,review,eAdHH-zHy3qvAzSQl-ujpg,5
10/03/2011,review,DN4qtQNZSG0yZ-WW0xgcew,4
11/10/2012,review,nCzTSOBLvRfsXr208sHDYg,5
01/07/2012,review,zQ-Iki7tvOzmY_u5QQy24A,4
05/10/2012,review,4wnR-nqmfy2LyrWh2tMhOg,3
30/12/2011,review,in3jn5j13n51jn35k2j2jn_j5j55T,5
26/10/2008,review,FSFkimdBRyZ3fEDbosRaLA,4
09/04/2012,review,FPsHBn4QoPRQg0o57N9ckw,4
15/03/2012,review,6W0l6YPlPL3-HJmW0O-wmg,4
22/11/2009,review,p3wQa2i7KR_53cvRcieMAg,4
23/04/2009,review,fnzmOhh79nb1qaRocnJ7Jw,4
03/05/2012,review,UUofuaCU-tVqF69dfZv_8Q,4
26/05/2011,review,IKZo2YnM2EaVwQ-N4b1m-Q,2
16/07/2012,review,57LhN8-B5Gjnso6ogOmM0g,2
02/07/2009,review,ZQsXwUotE3eDPQlL3w1iDQ,3
11/07/2011,review,KF5Tq7SEi5ErIk6hDaEtRA,5
13/08/2007,review,kXi4Qi3jq31ztIIFGT5n8A,3
31/08/2011,review,zvbIvnurRt0vZ9h9rRf5Bw,5
10/08/2011,review,WuRcr-ina19oJxxZgMdd-g,5
19/02/2009,review,z5uXQbUqJVwONdETb_qfMw,3
20/12/2010,review,opm2r2elICA-cezRB9isRw,5
02/07/2012,review,pJF6hQThKNP686z-uGF-4g,4
13/07/2010,review,nmaQbP9ctNku7GHjEofb0Q,4
